,Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2023,420.66,1888.2,1144.7325,806.364,45,45,45,45,45,319.5,3649.5,869.4,4815,2035.8,553.95,45,45,45,45,45,2525.5395,45,3115.845,45,1666.278,45,45,45,2525.53959,45,400.1128695,45,45,45,361.8,45,45,45,568.0105875,464.94315,45,45,45,45,371.1708,45,45,45
7/6/2023,1173.735,3051,540.279,1751.8095,288.99,45,45,335.7,1116.45,913.5,2925,3115.8,2025,400.05,2447.19,693.927,45,45,45,1265.265,847.755,540.2781,2140.155,513.9,45,45,45,45,826.79895,45,826.7989365,45,1575,1888.407,442.35,45,45,442.24281,45,1265.26815,963,45,45,567.9,268.083135,45,1398.4965,45
7/7/2023,1310.2522,1046.17,46.6,1045.99758,900.1256,46.6,46.6,374.664,1310.392,773.56,46.6,559.666,1118.4,1215.328,1246.2704,46.6,46.6,794.2504,46.6,446.661,506.18784,481.474462,1185.4574,481.4712,1448.22082,435.71,46.6,46.6,3980.796798,774.6318,2108.034237,1955.550178,419.4,46.6,718.572,774.63132,46.6,666.6189555,900.1449343,1412.422234,46.6,559.2,46.6,774.492,424.840084,774.63132,424.83822,46.6
7/8/2023,519.0308,814.568,2507.74638,922.9596,532.172,46.6,46.6,46.6,559.666,433.38,2586.3,1343.478,1537.8,2481.45,46.6,46.6,46.6,46.6,46.6,900.1256,1185.4341,414.33924,2272.4024,618.382,814.39558,46.6,46.6,46.6,1310.255276,46.6,46.6,666.6189555,466,2588.01488,365.81,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,374.867409,46.6,1156.13202,46.6
7/9/2023,46.6,774.492,3093.88584,634.07222,374.8504,46.6,46.6,46.6,46.6,424.06,2218.16,2055.992,838.8,700.864,3365.0792,2404.57864,46.6,46.6,46.6,493.6804,856.19578,46.6,1343.478,736.7926,46.6,46.6,46.6,46.6,46.6,481.47586,519.0175097,1127.557063,1444.6,3295.11862,414.274,46.6,46.6,414.3391049,46.6,1343.462156,3294.62,46.6,46.6,856.042,347.7514748,1215.478346,573.6693,46.6
7/10/2023,2161.4478,1246.084,404.09656,946.34814,46.6,46.6,46.6,46.6,1682.726,414.74,46.6,46.6,652.4,458.078,794.2504,46.6,46.6,46.6,46.6,46.6,573.6693,794.263448,46.6,718.6186,650.1399,46.6,46.6,339.1559184,573.6675292,46.6,1045.995544,2615.336572,279.6,545.65804,46.6,46.6,46.6,457.9669988,46.6,1725.524372,2274.08,46.6,46.6,718.572,46.6,457.9669988,588.2085,46.6
7/11/2023,46.6,1641.252,46.6,1185.4341,532.172,46.6,46.6,46.6,46.6,545.22,876.08,1046.17,1444.6,46.6,446.661,46.6,46.6,46.6,46.6,2330,736.81124,46.6,46.6,794.2504,588.2085,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,588.2065195,46.6,46.6,46.6,46.6,46.6,46.6,46.6,683.51482,618.40064
7/12/2023,46.6,3226.584,46.6,1907.21218,46.6,46.6,46.6,46.6,46.6,601.14,2483.78,46.6,3168.8,2055.992,46.6,46.6,46.6,46.6,46.6,46.6,2272.40706,46.6,46.6,1860.0856,1955.55036,46.6,46.6,46.6,5068.441078,46.6,46.6,1310.25529,46.6,835.03472,356.49,46.6,46.6,46.6,900.1449343,46.6,4240.6,46.6,46.6,46.6,46.6,46.6,970.33316,900.14424
7/13/2023,46.6,306.628,46.6,2055.92676,900.1256,46.6,46.6,46.6,46.6,969.28,1071.8,1246.084,838.8,588.092,650.1632,46.6,46.6,46.6,46.6,424.8522,435.60748,46.6,618.382,1377.496,532.172,1099.76,46.6,46.6,2108.034228,774.6318,46.6,2272.408244,932,46.6,519.124,424.840084,46.6,46.6,1246.283341,46.6,46.6,792.2,46.6,46.6,46.6,46.6,481.47586,1561.14194
7/14/2023,46.6,2844.464,469.57422,2005.10946,1814.0914,46.6,46.6,46.6,446.428,46.6,46.6,46.6,1491.2,2216.296,481.4712,46.6,46.6,46.6,46.6,46.6,736.81124,46.6,774.6318,1769.2622,2507.74638,2561.136,46.6,46.6,4195.418737,46.6,46.6,2507.744838,419.4,3546.48834,46.6,46.6,46.6,2966.609026,46.6,46.6,3094.24,1398,46.6,46.6,46.6,384.3680026,736.81124,1099.68544
7/15/2023,956.6298,3139.983,3107.29356,3074.83113,726.3837,48.3,48.3,48.3,726.432,352.59,3173.31,2518.845,2994.6,1031.205,2240.2989,2654.40378,48.3,48.3,48.3,823.2252,2545.20231,932.982603,2797.536,909.9237,980.87157,3451.518,48.3,48.3,3107.295734,48.3,579.8984119,2710.745846,1062.6,3415.32681,398.475,48.3,48.3,48.3,1463.948609,1501.050978,3525.9,917.7,48.3,48.3,318.0404304,48.3,2599.23069,1659.105
7/16/2023,1501.0674,1744.113,48.3,474.67308,1701.1743,48.3,48.3,565.593,1057.287,439.53,1579.41,418.761,3670.8,782.943,511.6902,537.95091,48.3,48.3,48.3,48.3,2440.49757,980.873019,1031.205,48.3,844.10529,48.3,48.3,48.3,1618.095305,418.83828,763.6900549,2518.612634,48.3,48.3,48.3,462.9411984,48.3,823.2388013,2917.536007,763.690137,782.46,483,48.3,551.586,48.3,565.5647735,2466.26079,980.87157
7/17/2023,763.6713,823.032,48.3,744.81498,609.6426,48.3,48.3,887.271,887.271,864.57,2299.08,909.972,2125.2,1744.113,499.0356,429.45462,48.3,48.3,48.3,887.4159,823.23969,48.3,2240.2989,1880.2707,1539.09399,48.3,48.3,48.3,48.3,48.3,451.4984502,48.3,531.3,48.3,691.173,48.3,48.3,48.3,48.3,48.3,429.87,48.3,48.3,48.3,657.2033202,48.3,956.6298,1139.80272
7/18/2023,444.55,2046.5,50,1304.16,50,50,50,50,529.5,600,1370,1515.5,600,1441.5,50,50,50,50,50,1041.15,715.255,50,1405.85,4794.3,1478.015,50,50,382.5803,2662.6027,697.575,50,3425.87746,950,631.125,571,503.83442,50,50,4182.461725,50,435,50,50,50,491.3809,50,697.575,5000
7/19/2023,50,1515.5,412.41,1946.455,1515.45,600.3089,50,50,50,920,545,50,2000,663.5,433.6,50,50,663.5,422.86416,50,2747.83,50,751.95,2438.2,3116.895,50,422.86416,412.412,4010.4004,571,810.60555,363.9012,600,680.335,771,1067.51698,50,516.603565,6433.32449,516.6035,3050,50,50,990.5,715.2564,873.812535,50,3183.055
7/20/2023,50,771,4095.53,2865.72,1405.85,50,50,50,50,455,18185,3319.5,5000,25477.5,1946.45,50,50,50,50,2500,4182.46,50,4454.5,516.6,2719.12,2988.5,243593.8385,50,1179.92135,50,50,941.94808,1700,5914.895,516.5,50,50,467.3897,1209.825175,831.1495,2895,50,50,50,402.21825,50,4182.46,1593.265
7/21/2023,1015.4,1041,9895.525,1337.215,1441.5,50,1240.485,50,874,570,3185,2926.5,850,3354.5,6851.75,3610.58,50,2046.35,50,965.8,1371.105,2988.6705,3845.4,50,1441.485,647,50,990.29845,1067.517,941.95,1898.343465,1094.572055,3750,11393.92,50,2634.785785,50,1150.756635,1150.756635,2607.2595,9490,450,50,1515.5,50,4407.956275,50,941.95
7/22/2023,2526.4,715.5,6040.445,1304.16,790.55,585.4708,305.42,50,2046.5,465,1210,697.5,1050,918.5,2553.05,3845.415,50,50,491.3809,354.9,2151.405,3116.896,1851.4,918.65,790.57,50,402.218225,491.3809,2865.72025,529.695,1717.49915,2261.83931,850,3927.045,50,503.83442,402.218225,3805.243305,2205.932315,4138.7665,7070,500,50,1094.5,50,1067.51698,1304.16,1094.57
7/23/2023,3648.7,1094.5,1405.855,1209.825,3319.6,50,50,771,2806,435,1040,467.5,1250,50,1240.5,3535.535,355,50,50,631.1,918.665,3250.6225,1761.05,1593.25,529.695,50,50,50,1015.3965,50,831.149485,2098.229805,100,50,50,50,50,1041.130635,516.603565,79.191,3185,50,50,456,50,50,2553.065,751.97
7/24/2023,1271.95,966,50,965.82,1371.1,50,50,1151,1717.5,50,700,831,600,50,50,810.605,50,50,50,918.65,1240.485,2835.7815,615.5,50,50,313,50,50,50,479.235,422.86416,50,50,50,50,444.569855,50,50,50,444.57,570,50,50,50,50,50,1209.825,50
7/25/2023,1187.574,1280.196,51.6,1129.59624,2865.7092,51.6,51.6,1129.524,1280.196,1687.32,51.6,51.6,51.6,1129.524,51.6,738.14316,51.6,51.6,51.6,51.6,51.6,425.609184,51.6,3610.5552,2607.23964,604.236,51.6,51.6,51.6,51.6,348.3810223,3084.307961,51.6,51.6,684.732,470.423784,51.6,323.1809807,719.8995156,51.6,51.6,51.6,51.6,574.824,815.8676208,619.5188003,51.6,51.6
7/26/2023,425.5968,1047.996,51.6,1487.61252,2516.2224,51.6,51.6,394.74,447.372,650.16,774,738.396,3096,1379.784,51.6,51.6,51.6,51.6,51.6,1047.8928,1450.84236,51.6,2059.6656,2747.8032,836.54436,323.016,51.6,51.6,2865.69728,51.6,51.6,51.6,51.6,51.6,574.824,51.6,51.6,51.6,51.6,51.6,51.6,51.6,589.272,51.6,948.062796,51.6,507.10416,2835.76056
7/27/2023,387.9174,1785.55,53.3,908.46119,2293.3924,725.2367902,53.3,462.111,473.837,2473.12,53.3,53.3,1066,2665,53.3,523.81108,783.51,53.3,53.3,53.3,864.10493,53.3,53.3,53.3,53.3,53.3,53.3,53.3,3538.717105,886.0059,53.3,3357.689598,53.3,53.3,725.413,781.7871308,485.922242,53.3,3054.857808,53.3,1828.19,1385.8,2693.1424,53.3,908.4602306,53.3,53.3,53.3
7/28/2023,342.2926,523.939,53.3,1425.47119,1055.6598,53.3,53.3,842.673,1004.172,980.72,53.3,53.3,4797,2898.454,53.3,53.3,53.3,53.3,53.3,1575.548,624.11102,53.3,2693.1424,2236.7345,5274.31749,53.3,53.3,53.3,1615.496084,1322.35701,53.3,2838.334505,1758.9,53.3,418.405,53.3,53.3,53.3,2929.184707,53.3,53.3,53.3,1536.639,439.725,53.3,53.3,1924.83356,1536.62301
7/29/2023,1830.855,2074.969,8198.43011,1390.23456,886.0059,53.3,1055.6598,1004.172,1137.955,842.14,3688.36,3219.32,4690.4,3729.401,1004.1187,2074.92103,2867.54,3022.9628,1877.255134,4458.4917,4320.22084,3054.858053,18162.4014,53.3,743.61495,510.614,1355.872812,1615.496084,3087.10967,3253.54926,1109.845257,801.6006916,3890.9,53.3,53.3,4411.924982,4014.011151,4230.423804,1536.621049,2472.227758,762.19,53.3,53.3,53.3,1322.359035,53.3,656.14965,53.3
7/30/2023,59.8026,2898.454,2534.88404,908.46119,4952.2096,1137.973122,3054.85752,1390.064,4230.421,884.78,6172.14,7380.984,3784.3,53.3,8916.9834,3889.5142,309.14,1082.4164,12412.97809,5797.1745,1575.56399,6174.219233,3219.5332,53.3,1257.79472,53.3,1004.116653,3428.961959,53.3,781.78841,1137.973101,53.3,4157.4,1257.79472,53.3,1830.854094,979.297407,3393.13865,53.3,287.280604,3086.07,53.3,672.7526,2472.054,53.3,1425.470001,2236.71318,2838.33693
7/31/2023,6239.4046,2181.569,3651.98275,1425.47119,4849.2873,707.310721,1575.56399,2750.28,13541.398,53.3,3768.31,3501.81,53.3,3889.301,8112.793,6305.27807,6369.35,2808.6968,979.297407,407.8516,53.3,7779.028933,3219.5332,53.3,2534.88404,53.3,1425.470001,1698.419797,53.3,1656.44141,3848.879655,53.3,2558.4,53.3,53.3,1082.412664,418.1666424,4601.213249,53.3,17015.17113,3613.74,53.3,53.3,3465.033,53.3,3393.13865,53.3,53.3
11/15/2023,1414.582,106.6,1129.30974,106.6,106.6,106.6,106.6,1280.266,836.81,106.6,106.6,106.6,106.6,106.6,106.6,2850.94238,106.6,106.6,106.6,106.6,106.6,4944.455516,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,1816.920419,106.6,106.6,106.6,106.6,106.6,106.6,1450.473559,106.6,106.6,12610.78,106.6,106.6,106.6,106.6,106.6,106.6,106.6
11/16/2023,2780.4478,106.6,106.6,1379.65984,996.4968,106.6,106.6,2711.904,2922.972,106.6,3070.08,106.6,13858,9496.994,106.6,5858.37356,106.6,106.6,106.6,106.6,2111.3196,6507.09852,9397.7494,106.6,9299.58146,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,6045.88296,106.6,106.6,106.6,106.6,106.6,106.6,2387.84,106.6,106.6,106.6,106.6,106.6,2392.77558,106.6
11/17/2023,8823.815,106.6,9106.28368,106.6,106.6,106.6,106.6,10660,8639.93,106.6,9796.54,16056.092,5436.6,6506.864,9011.1112,18404.85244,106.6,106.6,106.6,7077.3872,106.6,6786.277524,10114.6344,106.6,106.6,106.6,106.6,106.6,106.6,106.6,1414.621495,106.6,4477.2,8284.98398,106.6,106.6,106.6,4255.015262,106.6,7779.029466,8026.98,106.6,106.6,106.6,106.6,106.6,106.6,106.6
11/18/2023,30193.7038,106.6,7697.75656,106.6,106.6,7779.028933,30193.66116,15722.434,31195.424,106.6,106.6,106.6,106.6,106.6,2997.2722,17834.0201,1769.56,16570.0106,6575.797338,106.6,106.6,26213.18731,1345.5052,106.6,106.6,106.6,3151.130133,20658.74901,106.6,5069.76808,13014.19636,106.6,106.6,1643.83596,106.6,7537.758285,7779.028965,18795.52556,106.6,11117.35451,8282.82,106.6,4047.2822,10221.874,106.6,5676.66901,106.6,106.6
11/19/2023,106.6,836.81,106.6,7227.66122,106.6,106.6,106.6,6109.246,2008.344,106.6,1599,1685.346,1066,106.6,106.6,106.6,106.6,106.6,106.6,1217.372,106.6,106.6,106.6,106.6,106.6,106.6,106.6,924.3951184,1312.295249,1074.17622,1248.223703,106.6,1492.4,106.6,106.6,1101.398801,106.6,2644.718071,106.6,106.6,106.6,106.6,106.6,106.6,106.6,1074.174983,924.39256,106.6
11/20/2023,106.6,106.6,1728.20986,857.53304,106.6,1021.729446,6109.71504,106.6,106.6,106.6,106.6,106.6,106.6,1603.264,106.6,6174.2187,106.6,3396.809,106.6,106.6,106.6,106.6,106.6,106.6,1414.62464,106.6,106.6,4586.80015,1643.832762,1563.57682,106.6,106.6,106.6,4047.27154,106.6,106.6,901.5463891,106.6,106.6,106.6,9295.52,106.6,106.6,1525.446,106.6,106.6,106.6,106.6
11/21/2023,1772.0118,106.6,6575.80222,2923.19586,106.6,106.6,106.6,1487.07,1487.07,106.6,4359.94,972.192,3731,6506.864,106.6,2164.82214,106.6,106.6,106.6,106.6,1312.2993,1345.554236,5982.7118,106.6,5558.67832,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,6371.84444,106.6,106.6,106.6,106.6,106.6,106.6,7536.62,106.6,106.6,106.6,106.6,106.6,1563.57682,106.6
11/22/2023,2255.1309,108.3,1437.18432,1206.21291,108.3,108.3,108.3,7115.31,7115.31,108.3,108.3,108.3,108.3,108.3,915.8931,3122.25651,108.3,108.3,108.3,108.3,108.3,3201.382656,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,1473.604939,108.3,866.4,108.3,108.3,108.3,108.3,3911.056712,108.3,1091.305527,2144.34,108.3,108.3,108.3,108.3,108.3,108.3,108.3
11/23/2023,2255.1309,108.3,108.3,8505.97947,108.3,108.3,1268.12802,2431.335,2254.806,108.3,8783.13,2824.464,4765.2,3720.105,1012.3884,108.3,108.3,108.3,108.3,2199.3564,108.3,108.3,6541.7532,108.3,6610.87026,108.3,108.3,1268.129753,108.3,808.18875,108.3,108.3,1299.6,3282.51885,108.3,849.6706824,108.3,1800.269785,108.3,749.726244,1007.19,108.3,108.3,807.918,108.3,108.3,2255.08758,108.3
11/24/2023,629.223,108.3,5588.32332,1367.01675,108.3,1118.963289,15155.92437,2145.423,4899.492,108.3,3043.23,1893.084,108.3,108.3,6207.1062,3814.38015,108.3,10944.3648,1091.305354,108.3,108.3,6272.682933,3201.348,108.3,108.3,108.3,108.3,6541.804318,108.3,678.30456,3365.710221,108.3,2707.5,2620.48095,108.3,3201.382678,108.3,3720.103159,108.3,8686.527483,5415,108.3,60200.2878,9059.295,108.3,6610.869913,108.3,108.3
11/25/2023,1755.7596,108.3,108.3,3814.38015,108.3,108.3,108.3,4323.336,4899.492,108.3,108.3,108.3,108.3,3045.396,108.3,1588.51191,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,1333.223035,108.3,108.3,1064.32908,108.3,108.3,108.3,3628.151531,108.3,108.3,1895.25,108.3,108.3,108.3,108.3,108.3,108.3,108.3
11/26/2023,1423.62,110,1573.561,1573.561,110,110,110,110,110,110,748,761.2,880,742.5,110,3092.881,110,110,110,110,930.303,3092.8777,841.72,110,724.317,110,110,110,110,110,110,110,110,1054.317,110,110,110,110,1054.317429,820.8728,4620,110,110,110,110,110,110,110
11/27/2023,1613.48,110,110,110,110,110,110,2020.7,2798.4,110,1056,110,880,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1136.527843,110,110,110,110,5616.746333,110,1613.44436,110,110,1199,110,110,110,110,110,110,110
11/28/2023,1054.35,110,110,3092.881,110,110,110,1256.2,1194.6,110,110,110,110,110,110,110,110,110,110,110,110,884.8796,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1199,110,110,110,110,110,110,110
11/29/2023,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,1408.392,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,2633.58144,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
11/30/2023,111.6,111.6,111.6,3556.16748,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,3382.596,111.6,111.6,111.6,111.6,111.6,1149.48,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/1/2023,111.6,111.6,812.2248,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,853.74,111.6,920.49912,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,943.83468,111.6,111.6,111.6,111.6,111.6,111.6,3560.04,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/2/2023,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,943.83468,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,1182.27924,111.6,111.6,111.6,111.6,111.6,111.6,1897.2,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/3/2023,2266.3728,111.6,558,111.6,111.6,111.6,111.6,1211.976,2442.924,111.6,3057.84,111.6,111.6,920.7,111.6,111.6,111.6,681.6528,111.6,111.6,111.6,111.6,1339.8696,111.6,792.14796,111.6,111.6,111.6,111.6,111.6,812.2274784,111.6,111.6,2838.9366,111.6,111.6,111.6,920.5036286,111.6,753.475212,3214.08,111.6,111.6,853.74,111.6,111.6,111.6,111.6
12/4/2023,1212.1992,111.6,1274.472,2910.88512,648.396,111.6,1096.76016,1518.876,1408.392,111.6,915.12,111.6,111.6,6463.872,1182.2904,1480.97664,111.6,1243.0008,111.6,111.6,111.6,1339.889688,1096.8048,111.6,314.05356,111.6,111.6,716.6874996,111.6,111.6,3833.458103,111.6,111.6,967.75056,111.6,111.6,111.6,1274.470683,111.6,1182.282588,2388.24,111.6,111.6,1340.316,111.6,734.8512143,111.6,111.6
12/5/2023,812.2248,111.6,1096.76016,1373.8518,853.9632,111.6,111.6,2505.42,2210.796,111.6,792.36,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,853.919676,1339.8696,111.6,1096.76016,111.6,111.6,111.6,111.6,111.6,1408.666257,111.6,111.6,1306.76904,111.6,111.6,111.6,1274.470683,111.6,632.385864,1238.76,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/6/2023,111.6,111.6,111.6,111.6,111.6,111.6,111.6,3556.692,3468.528,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,832.8125113,111.6,111.6,1855.1268,832.8125113,111.6,111.6,111.6,111.6,111.6,111.6,2700.329791,111.6,111.6,1127.16,111.6,1999.7604,111.6,111.6,111.6,111.6,111.6
12/7/2023,111.6,111.6,111.6,772.57332,111.6,111.6,111.6,111.6,111.6,1439.64,111.6,111.6,111.6,617.148,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,3930.6636,875.5578,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,703.08,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/8/2023,111.6,111.6,111.6,6396.28704,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,792.36,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,1518.50772,111.6,111.6,111.6,111.6,698.9728187,111.6,1406.16,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/9/2023,111.6,111.6,1720.93896,1274.472,111.6,111.6,111.6,111.6,111.6,111.6,1718.64,772.272,669.6,111.6,1636.9488,853.91856,111.6,111.6,111.6,111.6,111.6,698.97312,1636.9488,111.6,664.84584,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,812.2248,111.6,111.6,111.6,111.6,111.6,1306.771272,3928.32,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/10/2023,113.3,113.3,113.3,113.3,113.3,113.3,113.3,3266.439,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,709.6202541,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,958.2101866,113.3,113.3,113.3,113.3,113.3,113.3,1620.77098,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/11/2023,113.3,113.3,113.3,113.3,113.3,113.3,113.3,1085.414,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,1170.623678,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,4195.320383,113.3,113.3,113.3,113.3,113.3,982.4949992,2300.888458,113.3,113.3,113.3,113.3,113.3,2188.956,113.3,113.3,113.3,113.3
12/12/2023,113.3,113.3,113.3,3434.06635,113.3,113.3,113.3,910.932,1113.739,113.3,657.14,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/13/2023,692.0364,113.3,845.50125,1466.37392,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,1261.90141,113.3,113.3,113.3,113.3,113.3,1085.94651,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,2356.64,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/14/2023,113.3,113.3,113.3,727.60127,113.3,113.3,113.3,804.43,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/15/2023,113.3,113.3,113.3,958.21209,709.5979,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,934.725,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,504.9781,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,626.15245,113.3,113.3,113.3,113.3,113.3,113.3,929.06,113.3,113.3,113.3,113.3,113.3,113.3,610.67567
12/16/2023,113.3,113.3,113.3,866.92628,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,709.62056,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,2809.84,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/17/2023,610.687,113.3,113.3,1059.10574,113.3,113.3,113.3,1085.414,449.801,113.3,113.3,113.3,113.3,113.3,113.3,709.62056,113.3,113.3,113.3,113.3,113.3,1007.39562,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,764.95628,113.3
12/18/2023,113.3,113.3,113.3,113.3,113.3,113.3,113.3,1142.064,824.824,113.3,113.3,113.3,113.3,113.3,113.3,804.21473,113.3,113.3,113.3,113.3,113.3,784.339644,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,1427.58,113.3,113.3,113.3,113.3,113.3,113.3,113.3
12/19/2023,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/20/2023,111.6,111.6,111.6,1720.93896,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/21/2023,111.6,111.6,111.6,4801.93596,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/22/2023,111.6,111.6,111.6,3738.70044,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
12/23/2023,111.6,111.6,111.6,1556.9874,875.6136,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,334.8,111.6,111.6,111.6,111.6,111.6,111.6
12/24/2023,111.6,111.6,111.6,3137.86836,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,6531.948,111.6,111.6,111.6,111.6,111.6,111.6,111.6,698.97312,111.6,111.6,111.6,111.6,111.6,111.6,2499.84,111.6,111.6,111.6,111.6,111.6,111.6,111.6
